"gene_symbol","direction","module","retained"
"ARHGAP24","down","5",FALSE
"AMT","down","1",FALSE
"ATP6V1E2","down","5",FALSE
"CNDP1","down","2",FALSE
"AIF1L","down","4",FALSE
"ZNF672","down","2",FALSE
"AGA","down","3",FALSE
"RNFT2","down","5",FALSE
"RPL3L","down","12",FALSE
"PRRG3","down","7",FALSE
"SLC34A3","down","1",FALSE
"BMP4","down","4",FALSE
"SLC18B1","down","5",FALSE
"PPFIBP2","down","4",FALSE
"OXGR1","down","7",FALSE
"PKIG","down","2",FALSE
"PIEZO2","down","4",FALSE
"GRM3","down","5",FALSE
"SLC4A1","down","7",FALSE
"KNG1","down","5",FALSE
"BMERB1","down","4",FALSE
"LOC101090352","down","4",FALSE
"YAE1","down","1",FALSE
"FRAS1","down","7",FALSE
"LSAMP","down","11",FALSE
"SNRPN","down","9",FALSE
"PPM1K","down","1",FALSE
"ZNF385B","down","3",FALSE
"DLL4","down","4",FALSE
"PDZD3","down","2",FALSE
"ARMC10","down","4",FALSE
"COBL","down","5",FALSE
"DGLUCY","down","6",FALSE
"NPY2R","down","6",FALSE
"LOC109495842","down","5",FALSE
"SLC2A4RG","down","12",FALSE
"DPF3","down","1",FALSE
"STK16","down","5",FALSE
"LOC101099044","down","5",FALSE
"GSDME","down","12",FALSE
"LOC123382643","down","2",FALSE
"GCNT2","down","5",FALSE
"LOC102902213","down","3",FALSE
"SYT1","down","13",FALSE
"MFSD4A","down","5",FALSE
"IAPP","down","1",FALSE
"SARDH","down","1",FALSE
"GALM","down","12",FALSE
"FANCF","down","1",FALSE
"SAT2","down","1",FALSE
"HEPACAM2","down","1",FALSE
"ANKMY2","down","7",FALSE
"STARD8","down","1",FALSE
"STOX1","down","3",FALSE
"SHBG","down","11",FALSE
"FGF9","down","2",FALSE
"ASAH2","down","2",FALSE
"LIN52","down","1",FALSE
"FGF1","down","13",FALSE
"TEF","down","12",FALSE
"FANCC","down","14",FALSE
"SERPINA5","down","1",FALSE
"METRN","down","1",FALSE
"OCIAD2","down","2",FALSE
"SUMO1","down","2",FALSE
"HEBP1","down","12",FALSE
"LOC101100850","down","7",FALSE
"PRXL2B","down","10",FALSE
"PFKFB1","down","1",FALSE
"BEX2","down","5",FALSE
"RBKS","down","5",FALSE
"TRIM50","down","5",FALSE
"PLEKHA6","down","5",FALSE
"CRTAC1","down","1",FALSE
"CDK19","down","5",FALSE
"HSD17B14","down","10",FALSE
"ADI1","down","2",FALSE
"ASB16","down","1",FALSE
"FOXO4","down","11",FALSE
"CCNG2","down","3",FALSE
"ECI2","down","1",FALSE
"ADSS1","down","1",FALSE
"XPO7","down","5",FALSE
"NIPAL3","down","4",FALSE
"KLK1","down","1",FALSE
"RAPGEF2","down","3",FALSE
"LOC101099137","down","6",FALSE
"SLC26A2","down","1",FALSE
"LOC101088927","down","14",FALSE
"CLDN10","down","5",FALSE
"PCDH17","down","4",FALSE
"OXTR","down","7",FALSE
"HSPB1","down","11",FALSE
"EVC","down","5",FALSE
"CB3H15orf40","down","14",FALSE
"ZC3H7B","down","1",FALSE
"PCK2","down","1",FALSE
"RAB40B","down","1",FALSE
"KHK","down","1",FALSE
"VEGFB","down","10",FALSE
"TMEM213","down","5",FALSE
"MIOX","down","1",FALSE
"RAB11FIP1","down","6",FALSE
"KLHL3","down","1",FALSE
"EDRF1","down","8",FALSE
"LOC109492504","down","1",FALSE
"UBB","down","10",FALSE
"PCBD2","down","5",FALSE
"SRRM3","down","11",FALSE
"PLIN5","down","2",FALSE
"GAS2","down","1",FALSE
"NCOA4","down","1",FALSE
"LOC101097553","down","14",FALSE
"SNRNP25","down","2",FALSE
"CA14","down","1",FALSE
"FTL","down","1",FALSE
"RNF212B","down","3",FALSE
"TMEM106A","down","3",FALSE
"GATM","down","5",FALSE
"LOC101084793","down","1",FALSE
"PPP1R1A","down","11",FALSE
"EFCAB2","down","11",FALSE
"ENGASE","down","9",FALSE
"NENF","down","9",FALSE
"WASHC3","down","1",FALSE
"WNK4","down","11",FALSE
"FMO1","down","1",FALSE
"TTI1","down","1",FALSE
"FTCD","down","1",FALSE
"SNURF","down","1",FALSE
"SLC5A2","down","1",FALSE
"SLC4A9","down","7",FALSE
"RHBG","down","1",FALSE
"EDA","down","13",FALSE
"FOXRED1","down","1",FALSE
"TMEM72","down","5",FALSE
"HOGA1","down","1",FALSE
"GPAT3","down","1",FALSE
"TSHZ1","down","3",FALSE
"PPEF2","down","1",FALSE
"COL24A1","down","6",FALSE
"CSRNP3","down","5",FALSE
"COMT","down","1",FALSE
"GUK1","down","12",FALSE
"AQP2","down","10",FALSE
"SHISAL2B","down","4",FALSE
"APIP","down","5",FALSE
"G0S2","down","5",FALSE
"MICU1","down","1",FALSE
"ZER1","down","5",FALSE
"LOC109494586","down","4",FALSE
"WNK1","down","1",FALSE
"RERE","down","3",FALSE
"MPND","down","2",FALSE
"CAPRIN2","down","1",FALSE
"ACSM3","down","7",FALSE
"FABP3","down","2",FALSE
"LOC101095032","down","2",FALSE
"SSTR2","down","1",FALSE
"TLN2","down","6",FALSE
"LOC101086986","down","2",FALSE
"CCDC30","down","5",FALSE
"RNF208","down","2",FALSE
"RNLS","down","1",FALSE
"COL4A3","down","3",FALSE
"AAMDC","down","12",FALSE
"BIRC7","down","2",FALSE
"EXOC3L2","down","4",FALSE
"FXYD2","down","2",FALSE
"FKBP8","down","10",FALSE
"VTN","down","1",FALSE
"RAB28","down","2",FALSE
"DIO1","down","1",FALSE
"PPP2R2D","down","2",FALSE
"B4GALNT3","down","1",FALSE
"LOC101080491","down","5",FALSE
"TMEM151B","down","12",FALSE
"FLT1","down","4",FALSE
"COX20","down","10",FALSE
"GPT2","down","1",FALSE
"VWDE","down","1",FALSE
"STAU2","down","1",FALSE
"ACAD8","down","1",FALSE
"BRI3","down","2",FALSE
"FOXI1","down","1",FALSE
"ADH4","down","1",FALSE
"CBFA2T2","down","1",FALSE
"KITLG","down","4",FALSE
"ODR4","down","1",FALSE
"PPP2R5C","down","1",FALSE
"MTMR4","down","1",FALSE
"KBTBD12","down","7",FALSE
"PRRT1B","down","5",FALSE
"SIAH2","down","9",FALSE
"YPEL2","down","3",FALSE
"JSRP1","down","1",FALSE
"MSANTD4","down","10",FALSE
"ZDHHC1","down","6",FALSE
"BCAT2","down","10",FALSE
"KLHL21","down","5",FALSE
"RASSF4","down","2",FALSE
"CNST","down","4",FALSE
"ACE","down","8",FALSE
"ACSS2","down","11",FALSE
"NUDT5","down","4",FALSE
"RABGAP1L","down","7",FALSE
"THRB","down","1",FALSE
"FAM161B","down","6",FALSE
"SCG3","down","5",FALSE
"HEXD","down","12",FALSE
"FAM222A","down","12",FALSE
"LOC102902476","down","2",FALSE
"DDN","down","4",FALSE
"CDKL1","down","1",FALSE
"ZNF410","down","8",FALSE
"SEC14L5","down","4",FALSE
"DCLK2","down","4",FALSE
"YBX2","down","6",FALSE
"TECR","down","1",FALSE
"PPP2R2B","down","14",FALSE
"EFNB2","down","4",FALSE
"RHCG","down","1",FALSE
"GRB7","down","8",FALSE
"LOC101092510","down","5",FALSE
"SUSD4","down","2",FALSE
"FIGNL2","down","1",FALSE
"COQ8A","down","5",FALSE
"EGF","down","1",FALSE
"SIRT5","down","2",FALSE
"SUSD2","down","1",FALSE
"RGS7","down","7",FALSE
"TCEA3","down","2",FALSE
"AIFM3","down","14",FALSE
"PARK7","down","1",FALSE
"HAO2","down","1",FALSE
"SNX3","down","5",FALSE
"PAIP2B","down","12",FALSE
"TRNP1","down","2",FALSE
"TMEM61","down","1",FALSE
"LOC111558740","down","5",FALSE
"CEP63","down","8",FALSE
"ZNF106","down","3",FALSE
"CACYBP","down","5",FALSE
"FAM13A","down","7",FALSE
"ASB13","down","1",FALSE
"VAV3","down","1",FALSE
"IFT172","down","5",FALSE
"MCF2L","down","7",FALSE
"NDUFA1","down","2",FALSE
"AK5","down","1",FALSE
"APBA1","down","7",FALSE
"PTGFR","down","7",FALSE
"TRPM5","down","1",FALSE
"COL20A1","down","11",FALSE
"EIF4A2","down","5",FALSE
"NPEPPS","down","1",FALSE
"KLC4","down","5",FALSE
"OGG1","down","11",FALSE
"MOGAT1","down","5",FALSE
"DDIT4L","down","1",FALSE
"ERLIN2","down","1",FALSE
"SSNA1","down","9",FALSE
"TESK2","down","8",FALSE
"ANPEP","down","1",FALSE
"PALM3","down","8",FALSE
"SEC13","down","1",FALSE
"ZNF667","down","5",FALSE
"FRMD1","down","1",FALSE
"HDDC3","down","10",FALSE
"PRKCZ","down","10",FALSE
"MKKS","down","5",FALSE
"CE2H19orf12","down","2",FALSE
"RHPN2","down","4",FALSE
"FAM43B","down","2",FALSE
"NR3C2","down","7",FALSE
"ELF5","down","6",FALSE
"SMIM4","down","10",FALSE
"SVOPL","down","7",FALSE
"ADHFE1","down","1",FALSE
"SFXN2","down","1",FALSE
"TMPRSS15","down","6",FALSE
"SORCS1","down","4",FALSE
"TMEM145","down","2",FALSE
"ACP1","down","1",FALSE
"LOC101101118","down","1",FALSE
"FAAH","down","1",FALSE
"UBL4A","down","10",FALSE
"AP2A2","down","5",FALSE
"IGFBP2","down","4",FALSE
"RAB11FIP5","down","7",FALSE
"PALS1","down","3",FALSE
"GPD1","down","1",FALSE
"COX7A1","down","2",FALSE
"TTC8","down","6",FALSE
"ZADH2","down","2",FALSE
"PLXNB1","down","8",FALSE
"SLC23A1","down","2",FALSE
"TINAG","down","1",FALSE
"MYO15A","down","1",FALSE
"TEX35","down","5",FALSE
"MME","down","1",FALSE
"LOC101087791","down","7",FALSE
"LOC101083779","down","14",FALSE
"SPR","down","11",FALSE
"TKFC","down","5",FALSE
"DDAH1","down","1",FALSE
"YBX1","down","11",FALSE
"LRRC20","down","2",FALSE
"SLC34A1","down","1",FALSE
"CFAP70","down","6",FALSE
"SEMA5B","down","4",FALSE
"ALDH2","down","1",FALSE
"ATPAF2","down","2",FALSE
"PSPH","down","1",FALSE
"SYNM","down","1",FALSE
"MFF","down","1",FALSE
"TMEM139","down","1",FALSE
"CACNA1S","down","4",FALSE
"LOC109493846","down","14",FALSE
"PHACTR4","down","3",FALSE
"RAB36","down","1",FALSE
"TMEM9","down","1",FALSE
"NRG4","down","1",FALSE
"LOC105259628","down","1",FALSE
"NDUFS3","down","1",FALSE
"WDR91","down","14",FALSE
"DLG3","down","8",FALSE
"BRIP1","down","1",FALSE
"COQ6","down","1",FALSE
"MTTP","down","3",FALSE
"LRPAP1","down","1",FALSE
"BTBD6","down","11",FALSE
"UQCC1","down","1",FALSE
"ZNF768","down","10",FALSE
"SHMT2","down","1",FALSE
"LOC101085348","down","14",FALSE
"KCNQ4","down","7",FALSE
"UAP1L1","down","1",FALSE
"DPH5","down","7",FALSE
"VRK3","down","2",FALSE
"HIKESHI","down","5",FALSE
"ADA","down","4",FALSE
"NDUFA8","down","2",FALSE
"FKBP4","down","5",FALSE
"OXCT1","down","2",FALSE
"RAVER2","down","1",FALSE
"SAP130","down","12",FALSE
"RBP1","down","2",FALSE
"NTNG2","down","3",FALSE
"LOC101084194","down","11",FALSE
"EGLN1","down","3",FALSE
"FAM162A","down","2",FALSE
"NPB","down","11",FALSE
"NUMB","down","3",FALSE
"PMVK","down","2",FALSE
"LOC102901986","down","1",FALSE
"CLEC3A","down","7",FALSE
"RNF32","down","1",FALSE
"DECR1","down","1",FALSE
"CALR3","down","14",FALSE
"STMN3","down","10",FALSE
"CRLS1","down","1",FALSE
"LCTL","down","13",FALSE
"STXBP4","down","3",FALSE
"PLEKHD1","down","2",FALSE
"PPARGC1A","down","1",FALSE
"HNF4G","down","5",FALSE
"GSTK1","down","1",FALSE
"SIGIRR","down","10",FALSE
"NOA1","down","5",FALSE
"PCNT","down","5",FALSE
"KNSTRN","down","2",FALSE
"ATP5MG","down","2",FALSE
"MGST2","down","1",FALSE
"NPTX1","down","4",FALSE
"TLCD1","down","2",FALSE
"CA8","down","1",FALSE
"LOC109501563","down","5",FALSE
"CLASP1","down","1",FALSE
"KIF20B","down","3",FALSE
"HNMT","down","1",FALSE
"PCBD1","down","1",FALSE
"COL9A1","down","4",FALSE
"THAP4","down","2",FALSE
"ASIC4","down","4",FALSE
"ACO1","down","1",FALSE
"EMX1","down","1",FALSE
"FRZB","down","2",FALSE
"ATP6V0A4","down","7",FALSE
"ZMAT1","down","7",FALSE
"NOVA1","down","7",FALSE
"FIS1","down","10",FALSE
"CFAP410","down","11",FALSE
"CGNL1","down","3",FALSE
"SLC12A8","down","1",FALSE
"SELENON","down","13",FALSE
"NMRK1","down","1",FALSE
"DIPK1B","down","1",FALSE
"RIMS1","down","5",FALSE
"CD99L2","down","12",FALSE
"TMEM147","down","2",FALSE
"LOC101085531","down","2",FALSE
"RMND5A","down","3",FALSE
"FGFR2","down","5",FALSE
"NAGS","down","1",FALSE
"PKP4","down","5",FALSE
"ADAP2","down","14",FALSE
"GATC","down","1",FALSE
"UNC119B","down","1",FALSE
"PHYKPL","down","1",FALSE
"SGK2","down","1",FALSE
"GYG2","down","9",FALSE
"LOC101091395","down","1",FALSE
"VEPH1","down","1",FALSE
"TMEM98","down","13",FALSE
"TSPAN12","down","13",FALSE
"GLRX","down","1",FALSE
"MRPS2","down","10",FALSE
"CARD6","down","3",FALSE
"SAFB2","down","9",FALSE
"BCKDK","down","1",FALSE
"IDO2","down","1",FALSE
"TCAIM","down","1",FALSE
"LRRK2","down","1",FALSE
"SMS","down","1",FALSE
"IVD","down","1",FALSE
"AFTPH","down","1",FALSE
"NDUFS5","down","2",FALSE
"AP1G2","down","6",FALSE
"PLEKHA5","down","3",FALSE
"GPRC6A","down","1",FALSE
"DMRT2","down","7",FALSE
"SLC1A7","down","1",FALSE
"RHBDD3","down","2",FALSE
"MMS19","down","9",FALSE
"NOX4","down","1",FALSE
"TLL2","down","2",FALSE
"CRYBG1","down","1",FALSE
"PRSS53","down","11",FALSE
"SNX32","down","8",FALSE
"CEP104","down","5",FALSE
"SORD","down","1",FALSE
"LOC105261261","down","6",FALSE
"MTRFR","down","12",FALSE
"SMIM20","down","2",FALSE
"HS1BP3","down","1",FALSE
"SLC25A48","down","2",FALSE
"PRDX5","down","2",FALSE
"CCNQ","down","11",FALSE
"PPARA","down","1",FALSE
"STC1","down","5",FALSE
"TRAPPC2L","down","2",FALSE
"SNX2","down","1",FALSE
"B4GAT1","down","6",FALSE
"NDRG3","down","4",FALSE
"IDNK","down","2",FALSE
"KDR","down","4",FALSE
"SLC6A18","down","11",FALSE
"REV1","down","1",FALSE
"COX15","down","5",FALSE
"MPP2","down","1",FALSE
"PEBP1","down","1",FALSE
"LRRC38","down","4",FALSE
"DNAJC19","down","1",FALSE
"PGK1","down","1",FALSE
"ZC3H14","down","3",FALSE
"MPC2","down","2",FALSE
"CCDC93","down","3",FALSE
"GAREM1","down","1",FALSE
"CCNI","down","5",FALSE
"GALNT11","down","1",FALSE
"HEBP2","down","2",FALSE
"FBP1","down","1",FALSE
"RENBP","down","1",FALSE
"GULP1","down","3",FALSE
"MCRIP2","down","11",FALSE
"CD3H18orf21","down","1",FALSE
"UBQLN2","down","1",FALSE
"ABHD15","down","5",FALSE
"TBCC","down","3",FALSE
"GALK1","down","14",FALSE
"ZNF280D","down","1",FALSE
"PYROXD2","down","1",FALSE
"LOC101096920","down","13",FALSE
"SLC25A27","down","3",FALSE
"HYKK","down","1",FALSE
"LMAN2L","down","1",FALSE
"NR3C1","down","13",FALSE
"CES4A","down","6",FALSE
"ST13","down","1",FALSE
"NUGGC","down","9",FALSE
"SDR39U1","down","8",FALSE
"SMDT1","down","1",FALSE
"AQP11","down","1",FALSE
"SLX4IP","down","6",FALSE
"SELENBP1","down","1",FALSE
"APOO","down","1",FALSE
"RAB3A","down","2",FALSE
"ASL","down","1",FALSE
"VAPB","down","1",FALSE
"ABAT","down","1",FALSE
"FNIP2","down","1",FALSE
"NCKAP5","down","13",FALSE
"A3GALT2","down","2",FALSE
"LOC101088520","down","9",FALSE
"AMDHD2","down","1",FALSE
"SEMA4G","down","1",FALSE
"SLC25A6","down","10",FALSE
"AASS","down","1",FALSE
"CA3H20orf194","down","7",FALSE
"MAP3K13","down","3",FALSE
"CPEB3","down","7",FALSE
"KMO","down","1",FALSE
"APLNR","down","4",FALSE
"NABP2","down","10",FALSE
"LMX1B","down","4",FALSE
"NIPAL1","down","7",FALSE
"TENM1","down","7",FALSE
"MAGI3","down","3",FALSE
"NLGN4X","down","5",FALSE
"INO80B","down","12",FALSE
"TCN2","down","1",FALSE
"MCAT","down","2",FALSE
"LOC101099553","down","6",FALSE
"MORN2","down","8",FALSE
"YIPF1","down","1",FALSE
"COLQ","down","7",FALSE
"SNRK","down","5",FALSE
"AUTS2","down","8",FALSE
"PCBP4","down","9",FALSE
"MOB3B","down","3",FALSE
"YIPF2","down","12",FALSE
"CAMKK2","down","1",FALSE
"ARHGEF18","down","9",FALSE
"CCDC8","down","12",FALSE
"LYRM4","down","9",FALSE
"LOC101081013","down","12",FALSE
"PHGDH","down","6",FALSE
"FBXO28","down","3",FALSE
"FMO5","down","1",FALSE
"TP53BP2","down","6",FALSE
"ILRUN","down","2",FALSE
"CNNM2","down","1",FALSE
"SMPX","down","5",FALSE
"HSD17B6","down","11",FALSE
"DCAF5","down","2",FALSE
"NRN1L","down","4",FALSE
"MMUT","down","1",FALSE
"CF1H1orf105","down","1",FALSE
"LOC101099773","down","1",FALSE
"ABHD14B","down","1",FALSE
"TMEM126A","down","1",FALSE
"CCS","down","9",FALSE
"A1CF","down","1",FALSE
"GLTPD2","down","2",FALSE
"TRPT1","down","12",FALSE
"ATP6V1D","down","1",FALSE
"NDUFV3","down","2",FALSE
"TBXA2R","down","9",FALSE
"RPA1","down","2",FALSE
"TMEM260","down","7",FALSE
"NIPSNAP2","down","3",FALSE
"CHCHD3","down","2",FALSE
"AIFM1","down","1",FALSE
"LYSMD1","down","2",FALSE
"VPS26C","down","14",FALSE
"SERPIND1","down","1",FALSE
"STK32A","down","1",FALSE
"GPI","down","5",FALSE
"COA3","down","2",FALSE
"TBC1D13","down","1",FALSE
"NR1I3","down","1",FALSE
"HOXA7","down","2",FALSE
"ELOVL7","down","7",FALSE
"SYT10","down","7",FALSE
"LARGE1","down","4",FALSE
"STOML2","down","11",FALSE
"GANC","down","1",FALSE
"TSPAN10","down","2",FALSE
"WBP1","down","9",FALSE
"SELENOO","down","2",FALSE
"MAGIX","down","2",FALSE
"CDON","down","1",FALSE
"BBS9","down","4",FALSE
"MTNR1B","down","1",FALSE
"STX3","down","1",FALSE
"DYNC2I2","down","10",FALSE
"CSDE1","down","1",FALSE
"NEK4","down","1",FALSE
"GKAP1","down","3",FALSE
"PRSS12","down","8",FALSE
"MECR","down","1",FALSE
"CYP2C41","down","13",FALSE
"CFAP119","down","6",FALSE
"SNX24","down","1",FALSE
"TENT4B","down","1",FALSE
"CF1H1orf115","down","8",FALSE
"MRPL22","down","2",FALSE
"LOC101096748","down","14",FALSE
"HSPD1","down","1",FALSE
"SQSTM1","down","6",FALSE
"THUMPD1","down","3",FALSE
"TFCP2","down","6",FALSE
"RNF5","down","12",FALSE
"GATB","down","1",FALSE
"KARS1","down","12",FALSE
"LOC102901082","down","1",FALSE
"NDUFC1","down","1",FALSE
"ARVCF","down","14",FALSE
"MRPS5","down","2",FALSE
"NR1D1","down","12",FALSE
"SLC16A4","down","1",FALSE
"TMUB1","down","11",FALSE
"FBXO16","down","6",FALSE
"LPL","down","1",FALSE
"WDR72","down","1",FALSE
"FANK1","down","7",FALSE
"LOC123385657","down","11",FALSE
"ANKRD53","down","1",FALSE
"TIMM21","down","2",FALSE
"AGPS","down","1",FALSE
"LOC101100178","down","1",FALSE
"FAN1","down","12",FALSE
"OSBPL6","down","5",FALSE
"PELI2","down","3",FALSE
"CCSER1","down","5",FALSE
"GCAT","down","1",FALSE
"LAMTOR3","down","1",FALSE
"NDUFAB1","down","1",FALSE
"ATP5MF","down","2",FALSE
"SCCPDH","down","10",FALSE
"FAM210B","down","2",FALSE
"LOC101095686","down","5",FALSE
"SUCLG1","down","1",FALSE
"RFNG","down","10",FALSE
"LDHD","down","1",FALSE
"PTER","down","1",FALSE
"AR","down","3",FALSE
"SLITRK2","down","4",FALSE
"MRPL3","down","1",FALSE
"MB21D2","down","7",FALSE
"TOM1","down","2",FALSE
"LOC101098145","down","1",FALSE
"THSD7B","down","5",FALSE
"NELFCD","down","6",FALSE
"SLC6A11","down","8",FALSE
"LOC101090534","down","1",FALSE
"LOC102899897","down","1",FALSE
"ZDHHC9","down","1",FALSE
"OSCP1","down","6",FALSE
"GPM6A","down","1",FALSE
"CRKL","down","1",FALSE
"AQP6","down","7",FALSE
"TRPV1","down","3",FALSE
"TDRD5","down","4",FALSE
"PRODH2","down","7",FALSE
"MTFR1L","down","9",FALSE
"ASB1","down","2",FALSE
"SUGT1","down","5",FALSE
"ACADM","down","1",FALSE
"ITIH1","down","1",FALSE
"DPYS","down","1",FALSE
"USB1","down","2",FALSE
"ALDH5A1","down","1",FALSE
"EXTL1","down","11",FALSE
"DYNLRB2","down","8",FALSE
"CIAO2A","down","1",FALSE
"KY","down","1",FALSE
"GLRX5","down","2",FALSE
"KLHL32","down","5",FALSE
"HAAO","down","1",FALSE
"RIDA","down","1",FALSE
"TMEM266","down","1",FALSE
"GPBP1L1","down","2",FALSE
"CCDC148","down","8",FALSE
"ACAT1","down","1",FALSE
"PPM1H","down","1",FALSE
"LOC101084409","down","8",FALSE
"DNAJC4","down","2",FALSE
"LOC101096876","down","1",FALSE
"LOC109493406","down","1",FALSE
"FAM222B","down","1",FALSE
"RBPMS2","down","1",FALSE
"TMEM25","down","5",FALSE
"DPCD","down","8",FALSE
"ABHD3","down","1",FALSE
"ATP6V1B1","down","1",FALSE
"GTSE1","down","1",FALSE
"LZIC","down","5",FALSE
"CA2","down","1",FALSE
"MRPS36","down","1",FALSE
"TRIQK","down","3",FALSE
"NR1D2","down","3",FALSE
"LOC123385878","down","1",FALSE
"VPS35L","down","1",FALSE
"GK","down","1",FALSE
"PCCA","down","1",FALSE
"RALGAPA2","down","1",FALSE
"TLDC2","down","9",FALSE
"MARF1","down","4",FALSE
"BSND","down","1",FALSE
"CYREN","down","8",FALSE
"GATA2","down","1",FALSE
"DPP4","down","1",FALSE
"KAT14","down","2",FALSE
"CARMIL3","down","8",FALSE
"TMEM52B","down","1",FALSE
"MGAT4B","down","1",FALSE
"PPT2","down","9",FALSE
"STK36","down","6",FALSE
"PMPCB","down","1",FALSE
"DSTYK","down","3",FALSE
"GRHPR","down","2",FALSE
"MCEE","down","1",FALSE
"ZNF213","down","9",FALSE
"PACSIN2","down","8",FALSE
"CAMKK1","down","4",FALSE
"NDUFB11","down","2",FALSE
"TMTC1","down","5",FALSE
"FCGRT","down","2",FALSE
"CLPP","down","12",FALSE
"RNF227","down","6",FALSE
"ANTKMT","down","10",FALSE
"TFB2M","down","1",FALSE
"CNTFR","down","1",FALSE
"DEPDC7","down","3",FALSE
"LOC109503361","down","1",FALSE
"DPP10","down","4",FALSE
"MAP7","down","1",FALSE
"ELL3","down","14",FALSE
"NPHS1","down","4",FALSE
"OXT","down","2",FALSE
"TAMM41","down","1",FALSE
"RCC1L","down","2",FALSE
"UPB1","down","1",FALSE
"BDH2","down","1",FALSE
"SLC9A3R1","down","1",FALSE
"BLOC1S1","down","9",FALSE
"ITIH2","down","1",FALSE
"CEP126","down","5",FALSE
"SNX7","down","1",FALSE
"SMARCA1","down","7",FALSE
"LOC102901316","down","5",FALSE
"AVPR1A","down","1",FALSE
"NR1H4","down","7",FALSE
"TENM4","down","12",FALSE
"PTPRD","down","1",FALSE
"NFYC","down","9",FALSE
"CDK18","down","1",FALSE
"AATK","down","7",FALSE
"PDLIM2","down","10",FALSE
"NDUFAF7","down","14",FALSE
"GOT1","down","1",FALSE
"MOCS2","down","2",FALSE
"NPRL2","down","9",FALSE
"MRRF","down","1",FALSE
"CYYR1","down","13",FALSE
"MMACHC","down","1",FALSE
"ALDH6A1","down","1",FALSE
"PTPN13","down","3",FALSE
"ACADSB","down","1",FALSE
"GLYAT","down","1",FALSE
"PHKA1","down","7",FALSE
"FABP1","down","1",FALSE
"SPG7","down","9",FALSE
"D2HGDH","down","1",FALSE
"NDUFS8","down","2",FALSE
"LENEP","down","1",FALSE
"SLC31A1","down","1",FALSE
"RND2","down","9",FALSE
"TSPAN7","down","4",FALSE
"FERMT1","down","1",FALSE
"SLC4A8","down","2",FALSE
"SIRT3","down","12",FALSE
"PAIP2","down","4",FALSE
"NR2F6","down","2",FALSE
"IFT52","down","8",FALSE
"SIL1","down","9",FALSE
"ERBB2","down","5",FALSE
"LOC101091113","down","1",FALSE
"RPRD1A","down","4",FALSE
"PCBP2","down","12",FALSE
"AMACR","down","1",FALSE
"ATP5F1E","down","10",FALSE
"SIM1","down","6",FALSE
"KCNJ1","down","11",FALSE
"ABCC6","down","7",FALSE
"CYB5A","down","2",FALSE
"RALBP1","down","3",FALSE
"NME4","down","2",FALSE
"HSP90AA1","down","6",FALSE
"ARMT1","down","1",FALSE
"WT1","down","4",FALSE
"LONP1","down","2",FALSE
"DCXR","down","2",FALSE
"DMAC1","down","11",FALSE
"DNAJC15","down","2",FALSE
"MPV17L","down","1",FALSE
"SOCS7","down","1",FALSE
"ETFB","down","2",FALSE
"QDPR","down","1",FALSE
"SMYD3","down","13",FALSE
"PDE11A","down","7",FALSE
"LOC101099779","down","1",FALSE
"LOC101092267","down","2",FALSE
"NUDT2","down","2",FALSE
"ESRRG","down","1",FALSE
"BPHL","down","1",FALSE
"BCKDHB","down","1",FALSE
"PTPRQ","down","4",FALSE
"MRPS14","down","1",FALSE
"GPRIN3","down","4",FALSE
"HLF","down","1",FALSE
"APOM","down","1",FALSE
"NAT8L","down","1",FALSE
"SLC7A7","down","1",FALSE
"SPIRE1","down","1",FALSE
"PRSS16","down","4",FALSE
"CA15","down","2",FALSE
"ENTPD5","down","1",FALSE
"TDRP","down","4",FALSE
"HAGHL","down","1",FALSE
"PINK1","down","1",FALSE
"GPX1","down","10",FALSE
"RMDN1","down","1",FALSE
"CDKN1C","down","9",FALSE
"MCRIP1","down","10",FALSE
"KIF5C","down","1",FALSE
"EFNB3","down","12",FALSE
"AADAT","down","1",FALSE
"HDAC6","down","1",FALSE
"PLPBP","down","1",FALSE
"LOC101090169","down","14",FALSE
"SRL","down","1",FALSE
"MISP3","down","14",FALSE
"ZNF397","down","3",FALSE
"RNF214","down","13",FALSE
"TOP3B","down","2",FALSE
"GRTP1","down","1",FALSE
"PJA1","down","7",FALSE
"PDHB","down","1",FALSE
"KANSL1L","down","3",FALSE
"ENKD1","down","6",FALSE
"PPP1R16B","down","1",FALSE
"RIPK4","down","8",FALSE
"COA5","down","1",FALSE
"CCDC198","down","1",FALSE
"LNX1","down","1",FALSE
"CCDC32","down","4",FALSE
"ARSK","down","13",FALSE
"LOC105260271","down","1",FALSE
"EIF4E3","down","1",FALSE
"EPS8L2","down","2",FALSE
"AHCY","down","1",FALSE
"FMO4","down","7",FALSE
"NDUFV1","down","1",FALSE
"TAT","down","1",FALSE
"KCNJ9","down","1",FALSE
"COG4","down","2",FALSE
"NINJ1","down","11",FALSE
"AMIGO1","down","5",FALSE
"LOC101090552","down","1",FALSE
"SYDE2","down","3",FALSE
"LOC101082380","down","1",FALSE
"METTL22","down","6",FALSE
"PCSK4","down","8",FALSE
"MCCD1","down","1",FALSE
"RARS2","down","1",FALSE
"ZNF514","down","1",FALSE
"SUSD3","down","2",FALSE
"HS3ST3A1","down","4",FALSE
"ZC4H2","down","6",FALSE
"PUS10","down","1",FALSE
"EGLN3","down","2",FALSE
"NDUFA12","down","1",FALSE
"CLPTM1","down","2",FALSE
"LOC101086361","down","9",FALSE
